OperationName,Operation
8C3,-0.0,1.0,0.0,0.0,-0.0,1.0,1.0,0.0,-0.0
8C3,-0.0,0.0,1.0,1.0,-0.0,0.0,0.0,1.0,-0.0
8C3,-0.0,0.0,-1.0,1.0,-0.0,0.0,0.0,-1.0,-0.0
8C3,-0.0,1.0,-0.0,0.0,-0.0,-1.0,-1.0,-0.0,-0.0
8C3,-0.0,0.0,1.0,-1.0,-0.0,0.0,0.0,-1.0,-0.0
8C3,-0.0,-1.0,0.0,-0.0,-0.0,-1.0,1.0,-0.0,-0.0
8C3,-0.0,-1.0,0.0,0.0,-0.0,1.0,-1.0,0.0,-0.0
8C3,-0.0,-0.0,-1.0,-1.0,-0.0,0.0,-0.0,1.0,-0.0
6C2,0.0,0.0,1.0,-0.0,-1.0,0.0,1.0,-0.0,0.0
6C2,0.0,-0.0,-1.0,0.0,-1.0,0.0,-1.0,-0.0,0.0
6C2,-1.0,0.0,-0.0,-0.0,0.0,1.0,0.0,1.0,0.0
6C2,-1.0,-0.0,-0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
6C2,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,-0.0,-1.0
6C2,0.0,-1.0,0.0,-1.0,0.0,0.0,-0.0,-0.0,-1.0
6C4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0
6C4,1.0,0.0,0.0,0.0,-0.0,-1.0,0.0,1.0,-0.0
6C4,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0
6C4,-0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,-0.0
6C4,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0
6C4,-0.0,-1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1.0
3C2,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.0,-1.0
3C2,-1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,-1.0
3C2,-1.0,0.0,0.0,-0.0,-1.0,0.0,0.0,0.0,1.0
